,TYPE,Opti Camera,Opti Camera,Opti Camera,Opti Camera,Opti Camera,Opti Camera,Opti Camera,Opti Camera,Opti Camera,Opti Camera,Opti Camera,Opti Camera,Opti Camera,Opti Camera,Opti Camera,Opti Camera,Opti Camera,Opti Camera,Opti Camera,Opti Camera,Opti Camera,Opti Camera,Opti Camera,Opti Camera,Opti Camera,Opti Camera,Opti Camera,Opti Camera,Opti Camera,Opti Camera,Opti Camera,Opti Camera,Opti Camera,Opti Camera,Opti Camera,Opti Camera,Opti Camera,Opti Camera,Opti Camera,Opti Camera,Opti Camera,Opti Camera,Opti Camera,Opti Camera,Opti Camera,Opti Camera,Opti Camera,Opti Camera,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
144,1695314394,-1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.996233,0.000854,0.086710,0.000000,0.001062,0.999997,0.002355,0.000000,-0.086707,0.002438,-0.996231,0.000000,-0.251251,-0.000325,0.001661,1.000000,-0.996303,0.002203,-0.085877,0.000000,0.002115,0.999997,0.001113,0.000000,0.085879,0.000927,-0.996305,0.000000,0.250902,0.000156,0.001465,1.000000,0.000323,0.031593,0.067567,-0.997214,0.083750,0.299966,1.250384,0.000358,0.135165,0.351377,1.234155,1.000000,0.057344,0.365015,1.223231,1.000000,-0.002412,0.301103,1.243777,1.000000,0.059186,0.251837,1.266795,1.000000,0.117482,0.239419,1.276651,1.000000,0.135734,0.291048,1.257694,1.000000,-0.000000,0.000000,0.000000,-1.000000,-0.000000,0.000000,0.000000,-1.000000,-0.000048,0.019019,0.124404,0.000000,0.000175,0.019019,0.174199,0.000000,0.030362,0.019019,0.224096,0.000000,-0.029440,0.019019,0.258862,0.000000,-0.365704,0.101541,-0.315738,-0.869632,0.021984,-0.008844,1.305990,0.000517,-0.001168,0.002212,1.360890,1.000000,0.053184,0.005699,1.328740,1.000000,0.044399,-0.016172,1.263202,1.000000,-0.008478,-0.027117,1.271128,1.000000,0.135139,0.351377,1.233969,0.057349,0.365060,1.223238,-0.002396,0.301038,1.243444,0.059180,0.251918,1.267598,0.117509,0.239423,1.276896,0.135749,0.291035,1.257596,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,-0.001094,0.002182,1.360914,0.052969,0.005711,1.326579,0.044585,-0.016233,1.264433,-0.008597,-0.027076,1.271968
146,1695314394,-1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.996233,0.000854,0.086710,0.000000,0.001062,0.999997,0.002355,0.000000,-0.086707,0.002438,-0.996231,0.000000,-0.251251,-0.000325,0.001661,1.000000,-0.996303,0.002203,-0.085877,0.000000,0.002115,0.999997,0.001113,0.000000,0.085879,0.000927,-0.996305,0.000000,0.250902,0.000156,0.001465,1.000000,0.000308,0.031599,0.067542,-0.997216,0.083748,0.299982,1.250376,0.000356,0.135160,0.351396,1.234149,1.000000,0.057339,0.365030,1.223225,1.000000,-0.002414,0.301114,1.243768,1.000000,0.059186,0.251851,1.266786,1.000000,0.117483,0.239436,1.276642,1.000000,0.135732,0.291066,1.257687,1.000000,-0.000000,0.000000,0.000000,-1.000000,-0.000000,0.000000,0.000000,-1.000000,-0.000048,0.019019,0.124404,0.000000,0.000175,0.019019,0.174199,0.000000,0.030362,0.019019,0.224096,0.000000,-0.029440,0.019019,0.258862,0.000000,-0.370138,0.093944,-0.311045,-0.870301,0.019898,-0.008901,1.293794,-1.000000,-0.002151,0.002017,1.349174,0.000000,0.051568,0.005499,1.315978,0.000000,0.041455,-0.016131,1.250551,0.000000,-0.011280,-0.026991,1.259475,0.000000,0.135135,0.351395,1.233959,0.057348,0.365081,1.223257,-0.002399,0.301049,1.243439,0.059180,0.251931,1.267582,0.117510,0.239442,1.276906,0.135741,0.291048,1.257549,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000
148,1695314394,-1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.996233,0.000854,0.086710,0.000000,0.001062,0.999997,0.002355,0.000000,-0.086707,0.002438,-0.996231,0.000000,-0.251251,-0.000325,0.001661,1.000000,-0.996303,0.002203,-0.085877,0.000000,0.002115,0.999997,0.001113,0.000000,0.085879,0.000927,-0.996305,0.000000,0.250902,0.000156,0.001465,1.000000,0.000295,0.031379,0.067599,-0.997219,0.083738,0.299978,1.250403,0.000354,0.135149,0.351387,1.234157,1.000000,0.057325,0.365031,1.223267,1.000000,-0.002426,0.301120,1.243832,1.000000,0.059178,0.251849,1.266821,1.000000,0.117478,0.239426,1.276651,1.000000,0.135725,0.291056,1.257691,1.000000,-0.000000,0.000000,0.000000,-1.000000,-0.000000,0.000000,0.000000,-1.000000,-0.000048,0.019019,0.124404,0.000000,0.000175,0.019019,0.174199,0.000000,0.030362,0.019019,0.224096,0.000000,-0.029440,0.019019,0.258862,0.000000,-0.358387,0.097589,-0.311774,-0.874547,0.017153,-0.010779,1.273500,0.000448,-0.005562,0.001463,1.328331,1.000000,0.048617,0.003901,1.295794,1.000000,0.039238,-0.019068,1.230715,1.000000,-0.013680,-0.029411,1.239159,1.000000,0.135123,0.351393,1.233991,0.057334,0.365065,1.223242,-0.002415,0.301062,1.243521,0.059172,0.251928,1.267645,0.117505,0.239428,1.276883,0.135739,0.291045,1.257584,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,-0.005536,0.001274,1.328319,0.048530,0.004145,1.294672,0.039425,-0.019322,1.231259,-0.013841,-0.029246,1.239892
150,1695314394,-1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.996233,0.000854,0.086710,0.000000,0.001062,0.999997,0.002355,0.000000,-0.086707,0.002438,-0.996231,0.000000,-0.251251,-0.000325,0.001661,1.000000,-0.996303,0.002203,-0.085877,0.000000,0.002115,0.999997,0.001113,0.000000,0.085879,0.000927,-0.996305,0.000000,0.250902,0.000156,0.001465,1.000000,0.000373,0.031646,0.067557,-0.997213,0.083737,0.299957,1.250406,0.000360,0.135153,0.351366,1.234176,1.000000,0.057333,0.365002,1.223244,1.000000,-0.002424,0.301091,1.243790,1.000000,0.059173,0.251829,1.266820,1.000000,0.117468,0.239413,1.276683,1.000000,0.135721,0.291040,1.257722,1.000000,-0.000000,0.000000,0.000000,-1.000000,-0.000000,0.000000,0.000000,-1.000000,-0.000048,0.019019,0.124404,0.000000,0.000175,0.019019,0.174199,0.000000,0.030362,0.019019,0.224096,0.000000,-0.029440,0.019019,0.258862,0.000000,-0.339625,0.098228,-0.318013,-0.879701,0.014750,-0.013308,1.258600,0.000476,-0.008898,0.000882,1.312560,1.000000,0.045797,0.002315,1.280837,1.000000,0.037558,-0.023101,1.216519,1.000000,-0.015456,-0.033327,1.224484,1.000000,0.135126,0.351365,1.233980,0.057340,0.365048,1.223256,-0.002405,0.301028,1.243466,0.059168,0.251907,1.267641,0.117484,0.239410,1.276924,0.135734,0.291027,1.257578,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,-0.008933,0.000567,1.312415,0.045847,0.002741,1.280474,0.037740,-0.023511,1.216907,-0.015658,-0.033050,1.224954
152,1695314394,-1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.996233,0.000854,0.086710,0.000000,0.001062,0.999997,0.002355,0.000000,-0.086707,0.002438,-0.996231,0.000000,-0.251251,-0.000325,0.001661,1.000000,-0.996303,0.002203,-0.085877,0.000000,0.002115,0.999997,0.001113,0.000000,0.085879,0.000927,-0.996305,0.000000,0.250902,0.000156,0.001465,1.000000,0.000282,0.031667,0.067540,-0.997214,0.083740,0.299961,1.250405,0.000357,0.135154,0.351375,1.234188,1.000000,0.057335,0.365010,1.223253,1.000000,-0.002421,0.301093,1.243785,1.000000,0.059176,0.251829,1.266809,1.000000,0.117471,0.239414,1.276673,1.000000,0.135723,0.291045,1.257723,1.000000,-0.000000,0.000000,0.000000,-1.000000,-0.000000,0.000000,0.000000,-1.000000,-0.000048,0.019019,0.124404,0.000000,0.000175,0.019019,0.174199,0.000000,0.030362,0.019019,0.224096,0.000000,-0.029440,0.019019,0.258862,0.000000,-0.314541,0.107095,-0.317526,-0.888128,0.013168,-0.017098,1.242083,0.000492,-0.011787,-0.000140,1.294637,1.000000,0.043826,-0.001018,1.264534,1.000000,0.037016,-0.029124,1.201173,1.000000,-0.016382,-0.038110,1.207989,1.000000,0.135132,0.351386,1.234038,0.057340,0.365052,1.223247,-0.002407,0.301030,1.243463,0.059174,0.251911,1.267649,0.117491,0.239416,1.276919,0.135736,0.291024,1.257571,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,-0.011838,-0.000469,1.294445,0.043895,-0.000578,1.264198,0.037190,-0.029554,1.201495,-0.016579,-0.037817,1.208553
154,1695314394,-1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.996233,0.000854,0.086710,0.000000,0.001062,0.999997,0.002355,0.000000,-0.086707,0.002438,-0.996231,0.000000,-0.251251,-0.000325,0.001661,1.000000,-0.996303,0.002203,-0.085877,0.000000,0.002115,0.999997,0.001113,0.000000,0.085879,0.000927,-0.996305,0.000000,0.250902,0.000156,0.001465,1.000000,0.000385,0.031615,0.067557,-0.997214,0.083746,0.299978,1.250392,0.000358,0.135161,0.351387,1.234158,1.000000,0.057340,0.365023,1.223230,1.000000,-0.002415,0.301112,1.243782,1.000000,0.059182,0.251850,1.266809,1.000000,0.117478,0.239435,1.276668,1.000000,0.135730,0.291061,1.257705,1.000000,-0.000000,0.000000,0.000000,-1.000000,-0.000000,0.000000,0.000000,-1.000000,-0.000048,0.019019,0.124404,0.000000,0.000175,0.019019,0.174199,0.000000,0.030362,0.019019,0.224096,0.000000,-0.029440,0.019019,0.258862,0.000000,-0.279818,0.118533,-0.325044,-0.895544,0.011182,-0.021582,1.226830,0.000467,-0.016003,-0.001346,1.277068,1.000000,0.040909,-0.004309,1.249643,1.000000,0.036769,-0.036181,1.187855,1.000000,-0.016947,-0.044491,1.192756,1.000000,0.135135,0.351393,1.233976,0.057348,0.365067,1.223247,-0.002403,0.301050,1.243450,0.059180,0.251928,1.267618,0.117501,0.239440,1.276939,0.135744,0.291043,1.257570,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,-0.016075,-0.001640,1.277102,0.041005,-0.003913,1.249424,0.036945,-0.036565,1.188109,-0.017151,-0.044230,1.193120
156,1695314394,-1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.996233,0.000854,0.086710,0.000000,0.001062,0.999997,0.002355,0.000000,-0.086707,0.002438,-0.996231,0.000000,-0.251251,-0.000325,0.001661,1.000000,-0.996303,0.002203,-0.085877,0.000000,0.002115,0.999997,0.001113,0.000000,0.085879,0.000927,-0.996305,0.000000,0.250902,0.000156,0.001465,1.000000,0.000291,0.031536,0.067582,-0.997215,0.083745,0.299986,1.250384,0.000357,0.135160,0.351396,1.234153,1.000000,0.057339,0.365037,1.223239,1.000000,-0.002417,0.301125,1.243787,1.000000,0.059182,0.251856,1.266795,1.000000,0.117479,0.239436,1.276643,1.000000,0.135730,0.291066,1.257688,1.000000,-0.000000,0.000000,0.000000,-1.000000,-0.000000,0.000000,0.000000,-1.000000,-0.000048,0.019019,0.124404,0.000000,0.000175,0.019019,0.174199,0.000000,0.030362,0.019019,0.224096,0.000000,-0.029440,0.019019,0.258862,0.000000,-0.255458,0.126634,-0.338268,-0.896816,0.008357,-0.024928,1.215995,0.000471,-0.020938,-0.002967,1.264284,1.000000,0.036998,-0.006319,1.239144,1.000000,0.035565,-0.040808,1.178652,1.000000,-0.018197,-0.049620,1.181902,1.000000,0.135135,0.351400,1.233964,0.057345,0.365074,1.223238,-0.002406,0.301072,1.243478,0.059181,0.251927,1.267589,0.117498,0.239437,1.276890,0.135747,0.291059,1.257590,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,-0.021014,-0.003256,1.264215,0.037099,-0.005932,1.238860,0.035769,-0.041183,1.179105,-0.018423,-0.049373,1.182246
158,1695314395,-1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.996233,0.000854,0.086710,0.000000,0.001062,0.999997,0.002355,0.000000,-0.086707,0.002438,-0.996231,0.000000,-0.251251,-0.000325,0.001661,1.000000,-0.996303,0.002203,-0.085877,0.000000,0.002115,0.999997,0.001113,0.000000,0.085879,0.000927,-0.996305,0.000000,0.250902,0.000156,0.001465,1.000000,0.000277,0.031595,0.067564,-0.997214,0.083742,0.299974,1.250407,0.000357,0.135157,0.351386,1.234183,1.000000,0.057336,0.365024,1.223260,1.000000,-0.002420,0.301110,1.243799,1.000000,0.059178,0.251842,1.266814,1.000000,0.117474,0.239424,1.276669,1.000000,0.135726,0.291055,1.257717,1.000000,-0.000000,0.000000,0.000000,-1.000000,-0.000000,0.000000,0.000000,-1.000000,-0.000048,0.019019,0.124404,0.000000,0.000175,0.019019,0.174199,0.000000,0.030362,0.019019,0.224096,0.000000,-0.029440,0.019019,0.258862,0.000000,-0.222129,0.149864,-0.353309,-0.896311,0.006351,-0.028012,1.205077,0.000451,-0.026467,-0.004046,1.250032,1.000000,0.033149,-0.008078,1.229306,1.000000,0.036265,-0.045403,1.170586,1.000000,-0.017544,-0.054519,1.170386,1.000000,0.135132,0.351390,1.234012,0.057343,0.365073,1.223278,-0.002406,0.301041,1.243455,0.059173,0.251926,1.267644,0.117499,0.239429,1.276925,0.135739,0.291037,1.257580,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,-0.026549,-0.004324,1.250009,0.033244,-0.007710,1.229174,0.036472,-0.045768,1.170895,-0.017759,-0.054272,1.170687
160,1695314395,-1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.996233,0.000854,0.086710,0.000000,0.001062,0.999997,0.002355,0.000000,-0.086707,0.002438,-0.996231,0.000000,-0.251251,-0.000325,0.001661,1.000000,-0.996303,0.002203,-0.085877,0.000000,0.002115,0.999997,0.001113,0.000000,0.085879,0.000927,-0.996305,0.000000,0.250902,0.000156,0.001465,1.000000,0.000313,0.031711,0.067536,-0.997213,0.083739,0.299957,1.250415,0.000362,0.135155,0.351370,1.234198,1.000000,0.057336,0.365004,1.223256,1.000000,-0.002421,0.301088,1.243787,1.000000,0.059174,0.251826,1.266820,1.000000,0.117469,0.239412,1.276690,1.000000,0.135722,0.291041,1.257738,1.000000,-0.000000,0.000000,0.000000,-1.000000,-0.000000,0.000000,0.000000,-1.000000,-0.000048,0.019019,0.124404,0.000000,0.000175,0.019019,0.174199,0.000000,0.030362,0.019019,0.224096,0.000000,-0.029440,0.019019,0.258862,0.000000,-0.190682,0.178268,-0.369764,-0.891704,0.004858,-0.030610,1.197472,0.000443,-0.031750,-0.005328,1.238618,1.000000,0.029398,-0.009425,1.222996,1.000000,0.037655,-0.048954,1.166250,1.000000,-0.015871,-0.058732,1.162024,1.000000,0.135129,0.351370,1.234001,0.057340,0.365046,1.223253,-0.002403,0.301028,1.243464,0.059169,0.251902,1.267649,0.117487,0.239408,1.276931,0.135741,0.291036,1.257628,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,-0.031873,-0.005584,1.238670,0.029515,-0.009091,1.222667,0.037892,-0.049298,1.166730,-0.016099,-0.058501,1.162335
162,1695314395,-1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.996233,0.000854,0.086710,0.000000,0.001062,0.999997,0.002355,0.000000,-0.086707,0.002438,-0.996231,0.000000,-0.251251,-0.000325,0.001661,1.000000,-0.996303,0.002203,-0.085877,0.000000,0.002115,0.999997,0.001113,0.000000,0.085879,0.000927,-0.996305,0.000000,0.250902,0.000156,0.001465,1.000000,0.000207,0.031662,0.067548,-0.997214,0.083737,0.299961,1.250401,0.000358,0.135153,0.351377,1.234191,1.000000,0.057333,0.365014,1.223259,1.000000,-0.002423,0.301095,1.243781,1.000000,0.059173,0.251827,1.266798,1.000000,0.117468,0.239409,1.276660,1.000000,0.135721,0.291043,1.257718,1.000000,-0.000000,0.000000,0.000000,-1.000000,-0.000000,0.000000,0.000000,-1.000000,-0.000048,0.019019,0.124404,0.000000,0.000175,0.019019,0.174199,0.000000,0.030362,0.019019,0.224096,0.000000,-0.029440,0.019019,0.258862,0.000000,-0.158818,0.209921,-0.389382,-0.882662,0.003094,-0.033277,1.190367,0.000421,-0.037517,-0.007260,1.227056,1.000000,0.024858,-0.010701,1.217184,1.000000,0.038894,-0.052079,1.162948,1.000000,-0.013857,-0.063067,1.154279,1.000000,0.135127,0.351380,1.234000,0.057337,0.365059,1.223266,-0.002406,0.301030,1.243465,0.059177,0.251913,1.267619,0.117478,0.239406,1.276900,0.135738,0.291026,1.257585,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,-0.037670,-0.007514,1.227087,0.024993,-0.010372,1.216901,0.039141,-0.052441,1.163613,-0.014073,-0.062819,1.154408
164,1695314395,-1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.996233,0.000854,0.086710,0.000000,0.001062,0.999997,0.002355,0.000000,-0.086707,0.002438,-0.996231,0.000000,-0.251251,-0.000325,0.001661,1.000000,-0.996303,0.002203,-0.085877,0.000000,0.002115,0.999997,0.001113,0.000000,0.085879,0.000927,-0.996305,0.000000,0.250902,0.000156,0.001465,1.000000,0.000393,0.031540,0.067562,-0.997216,0.083741,0.299976,1.250397,0.000359,0.135154,0.351385,1.234155,1.000000,0.057332,0.365021,1.223239,1.000000,-0.002421,0.301111,1.243800,1.000000,0.059179,0.251849,1.266818,1.000000,0.117477,0.239433,1.276668,1.000000,0.135726,0.291059,1.257703,1.000000,-0.000000,0.000000,0.000000,-1.000000,-0.000000,0.000000,0.000000,-1.000000,-0.000048,0.019019,0.124404,0.000000,0.000175,0.019019,0.174199,0.000000,0.030362,0.019019,0.224096,0.000000,-0.029440,0.019019,0.258862,0.000000,-0.133771,0.238504,-0.397295,-0.876001,0.002493,-0.035277,1.185642,0.000418,-0.040729,-0.008435,1.218561,1.000000,0.022207,-0.012077,1.213492,1.000000,0.040229,-0.054694,1.161436,1.000000,-0.011735,-0.065903,1.149081,1.000000,0.135126,0.351388,1.233971,0.057340,0.365067,1.223258,-0.002406,0.301049,1.243463,0.059175,0.251927,1.267641,0.117497,0.239435,1.276895,0.135738,0.291039,1.257568,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,-0.040897,-0.008646,1.218729,0.022335,-0.011800,1.213222,0.040446,-0.055020,1.161966,-0.011903,-0.065674,1.149171
166,1695314395,-1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.996233,0.000854,0.086710,0.000000,0.001062,0.999997,0.002355,0.000000,-0.086707,0.002438,-0.996231,0.000000,-0.251251,-0.000325,0.001661,1.000000,-0.996303,0.002203,-0.085877,0.000000,0.002115,0.999997,0.001113,0.000000,0.085879,0.000927,-0.996305,0.000000,0.250902,0.000156,0.001465,1.000000,0.000326,0.031540,0.067546,-0.997217,0.083749,0.299987,1.250383,0.000357,0.135161,0.351399,1.234149,1.000000,0.057338,0.365034,1.223233,1.000000,-0.002413,0.301119,1.243785,1.000000,0.059189,0.251856,1.266797,1.000000,0.117487,0.239441,1.276647,1.000000,0.135734,0.291070,1.257688,1.000000,-0.000000,0.000000,0.000000,-1.000000,-0.000000,0.000000,0.000000,-1.000000,-0.000048,0.019019,0.124404,0.000000,0.000175,0.019019,0.174199,0.000000,0.030362,0.019019,0.224096,0.000000,-0.029440,0.019019,0.258862,0.000000,-0.073633,0.279679,-0.401810,-0.868854,0.004831,-0.039646,1.179302,0.000410,-0.041277,-0.009508,1.204561,1.000000,0.021663,-0.014870,1.207680,1.000000,0.044651,-0.061615,1.161451,1.000000,-0.005712,-0.072591,1.143517,1.000000,0.135140,0.351408,1.233999,0.057344,0.365073,1.223226,-0.002399,0.301059,1.243467,0.059186,0.251935,1.267586,0.117516,0.239447,1.276919,0.135739,0.291048,1.257532,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,-0.041485,-0.009677,1.204722,0.021814,-0.014636,1.207538,0.044819,-0.061942,1.162158,-0.005803,-0.072356,1.143303
168,1695314395,-1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.996233,0.000854,0.086710,0.000000,0.001062,0.999997,0.002355,0.000000,-0.086707,0.002438,-0.996231,0.000000,-0.251251,-0.000325,0.001661,1.000000,-0.996303,0.002203,-0.085877,0.000000,0.002115,0.999997,0.001113,0.000000,0.085879,0.000927,-0.996305,0.000000,0.250902,0.000156,0.001465,1.000000,0.000144,0.031656,0.067557,-0.997213,0.083743,0.299962,1.250386,0.000356,0.135159,0.351380,1.234182,1.000000,0.057340,0.365020,1.223252,1.000000,-0.002417,0.301098,1.243766,1.000000,0.059178,0.251827,1.266777,1.000000,0.117473,0.239407,1.276637,1.000000,0.135726,0.291043,1.257701,1.000000,-0.000000,0.000000,0.000000,-1.000000,-0.000000,0.000000,0.000000,-1.000000,-0.000048,0.019019,0.124404,0.000000,0.000175,0.019019,0.174199,0.000000,0.030362,0.019019,0.224096,0.000000,-0.029440,0.019019,0.258862,0.000000,-0.008543,0.328044,-0.394583,-0.858265,0.008624,-0.044742,1.175094,0.000373,-0.038911,-0.010933,1.191517,1.000000,0.022616,-0.018732,1.203907,1.000000,0.049337,-0.069611,1.164561,1.000000,0.001454,-0.079691,1.140391,1.000000,0.135136,0.351381,1.233996,0.057345,0.365061,1.223260,-0.002404,0.301035,1.243440,0.059179,0.251910,1.267607,0.117486,0.239398,1.276846,0.135747,0.291042,1.257603,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,-0.039146,-0.011042,1.191767,0.022785,-0.018542,1.203964,0.049386,-0.069913,1.164981,0.001481,-0.079481,1.140125
170,1695314395,-1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.996233,0.000854,0.086710,0.000000,0.001062,0.999997,0.002355,0.000000,-0.086707,0.002438,-0.996231,0.000000,-0.251251,-0.000325,0.001661,1.000000,-0.996303,0.002203,-0.085877,0.000000,0.002115,0.999997,0.001113,0.000000,0.085879,0.000927,-0.996305,0.000000,0.250902,0.000156,0.001465,1.000000,0.000290,0.031599,0.067561,-0.997215,0.083736,0.299957,1.250413,0.000360,0.135150,0.351369,1.234188,1.000000,0.057330,0.365007,1.223264,1.000000,-0.002426,0.301092,1.243804,1.000000,0.059172,0.251826,1.266821,1.000000,0.117468,0.239408,1.276676,1.000000,0.135720,0.291038,1.257723,1.000000,-0.000000,0.000000,0.000000,-1.000000,-0.000000,0.000000,0.000000,-1.000000,-0.000048,0.019019,0.124404,0.000000,0.000175,0.019019,0.174199,0.000000,0.030362,0.019019,0.224096,0.000000,-0.029440,0.019019,0.258862,0.000000,0.007715,0.337074,-0.401967,-0.851319,0.005590,-0.047691,1.171413,0.000367,-0.042694,-0.013847,1.185391,1.000000,0.018441,-0.020851,1.199995,1.000000,0.046800,-0.072503,1.162866,1.000000,-0.000185,-0.083565,1.137400,1.000000,0.135127,0.351379,1.234009,0.057335,0.365051,1.223273,-0.002407,0.301024,1.243473,0.059167,0.251913,1.267659,0.117483,0.239404,1.276909,0.135737,0.291021,1.257591,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,100000.000000,-0.042921,-0.013948,1.185506,0.018585,-0.020670,1.199932,0.046888,-0.072812,1.163450,-0.000171,-0.083360,1.137228
